"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"7615645","14067611631000351000000000U3","CLASES DE INGLES ENGLISH CONNECTIONS",,"611631","Escuelas de idiomas del sector privado","0 a 5 personas","ANDADOR","M. PEREZ TREVIÑO","CALLE","CARLOS R. PALACIOS","CALZADA","GONZALEZ GALLO","ANDADOR","RIVAS PALACIOS","552",,,,,,"COLONIA","INFONAVIT CTM",,,,"48318","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1705","007","3221604918",,,"Fijo","20.64517688","-105.21275568","2019-11"
"7500642","14067611691000061000000000U2","CLASES DE REGULARIZACION",,"611691","Servicios de profesores particulares","0 a 5 personas","CALLE","DAVID ALFARO SIQUEIROS","CALLE","DOCTOR ATL","CALLE","JOSE CLEMENTE OROZCO","CALLE","FRIDA KAHLO","583",,,,,,"COLONIA","IDIPE",,,,"48280","14","JALISCO","067","Puerto Vallarta","0028","Ixtapa","100A","017","3221898630",,,"Fijo","20.71820277","-105.20924928","2019-11"
"7500574","14067611691000051000000000U3","CLUB DE TAREAS SIN NOMBRE",,"611691","Servicios de profesores particulares","0 a 5 personas","CALLE","CUAUHTEMOC","CALLE","MIRAMAR","CALLE","12 DE OCTUBRE","CALLE","JOSEFA ORTIZ DE DOMÍNGUEZ","295",,,,,,"COLONIA","COAPINOLE",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0548","009","3221926492","PIECITOS.GIGANTES@GMAIL.COM",,"Fijo","20.65592956","-105.21284578","2019-11"
"7480597","14067611691000031000000000U5","CLUB DE TAREAS WON BORI",,"611691","Servicios de profesores particulares","0 a 5 personas","CALLE","20 DE NOVIEMBRE","AVENIDA","PRISCILIANO SANCHEZ","CALLE","ETZIQUIO CORONA","CALLE","20 DE NOVIEMBRE","127",,,,,,"COLONIA","BOBADILLA",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0552","001","3227795294",,,"Fijo","20.65406735","-105.22164903","2019-11"
"9321038","14067611698000111000000000U0","CNCI PUERTO VALLARTA","UNIVERSIDAD CNCI DE MEXICO SC","611311","Escuelas de educación superior del sector privado","0 a 5 personas","OTRO (ESPECIFIQUE)","CARRETERO",,,,,,,"102",,,,,,"COLONIA","OLIMPICA",,,,,"14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0105","010",,,"WWW.CNCI.EDU.MX","Fijo","20.6306228","-105.22794798","2020-11"
"1778659","14067611171000203000000000U3","COLEGIO ALBERTEINSTEIN","GRUPO PSICOEDUCATIVO ESPECIALIZADO BILINGUE AC","611171","Escuelas del sector privado que combinan diversos niveles de educación","11 a 30 personas","AVENIDA","LAS AMERICAS","CALLE","BOLIVIA","CALLE","ECUADOR","CALLE","SIERRA ROCALLOSA","363",,,,"0",,"COLONIA","LAZARO CARDENAS",,,,"48330","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0124","025",,"ESC.EDUK@GMAIL.COM","WWW.COLEGIOALBERTEINSTEIN.COM","Fijo","20.62552665","-105.22729117","2014-12"
"1927952","14067611121000164000000000U2","COLEGIO ALFRED NOBEL","ALFRED NOBEL CENTRO EDUCACIONAL VALLARTENSE AC","611171","Escuelas del sector privado que combinan diversos niveles de educación","31 a 50 personas","CALLE","FRANCISCO I. MADERO","CALLE","MIRAMAR","CALLE","ALAMEDA","CALLE","VICENTE GUERRERO","261",,,,,,"COLONIA","COAPINOLE",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0548","018",,"C.ALFRED_NOBEL@HOTMAIL.COM","WWW.ALFREDNOBEL.EDU.MX","Fijo","20.65539097","-105.21529949","2010-07"
"6342436","14067611161000075001000000U6","COLEGIO AMERICANO DE PUERTO VALLARTA","COLEGIO AMERICANO DE PUERTO VALLARTA AC","611171","Escuelas del sector privado que combinan diversos niveles de educación","31 a 50 personas","CALLE","ALBATROS","CALLE","PASEO BOCANEGRA","CALLE","NINGUNO","CALLE","NUEVO MALECÓN","129",,,,"0",,"FRACCIONAMIENTO","MARINA VALLARTA",,,,"48335","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0942","002",,"MVEGA@ASVP.EDU.MX","WWW.ASPV.EDU.MX","Fijo","20.67331592","-105.25195624","2010-07"
"7500617","14067611172000102000000000U5","COLEGIO DE BACHILERES DEL ESTADO DE JALISCO",,"611162","Escuelas de educación media superior del sector público","6 a 10 personas","OTRO (ESPECIFIQUE)","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO","100","A",,,"0",,"LOCALIDAD","BOCA DE TOMATLAN",,,,"48292","14","JALISCO","067","Puerto Vallarta","0009","Boca de Tomatlán","0162","013",,,,"Fijo","20.50911592","-105.31101673","2019-11"
"1773798","14067611162000083000000000U8","COLEGIO DE BACHILLERES DEL ESTADO DE JALISCO, COBAEJ CENTRO DE EDUCACION MEDIA SUPERIOR A DISTANCIA EMSAD","SECRETARIA DE EDUCACION PUBLICA ","611162","Escuelas de educación media superior del sector público","11 a 30 personas","AVENIDA","REVOLUCION","CALLE","FRANCISCO VILLA","CALLE","SERAPIO RODRIGUEZ","CALLE","AQUILES SERDÁN","890",,,,,,"HACIENDA","LAS PALMAS DE ARRIBA",,,,"48260","14","JALISCO","067","Puerto Vallarta","0038","Las Palmas de Arriba","0904","001",,"LASPALMAS@COBAEJ.EDU.MX",,"Fijo","20.82625497","-105.10548803","2014-12"
"1912614","14067611511000041000000000U4","COLEGIO DE BELLEZA VALLARTA 3",,"611511","Escuelas del sector privado dedicadas a la enseñanza de oficios","0 a 5 personas","AVENIDA","FRANCISCO VILLA","CALLE","EMILIANO ZAPATA","CALLE","BENEMERITO DE LAS AMERICAS","PRIVADA","FERNANDO MONTES DE OCA","520","A",,,"0",,"COLONIA","LA VENA",,,,"48320","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0849","001","3221282302","TELLEZGALVANANA@YAHOO.COM.MX",,"Fijo","20.63107012","-105.22653857","2010-07"
"1777310","14067611431000023001000000U3","COLEGIO DE CONTADORES PUBLICOS COSTA VALARTA DE JALISCO","COLEGIO DE CONTADORES PUBLICOS COSTA VALLARTA DE JALISCO AC","611431","Escuelas para la capacitación de ejecutivos del sector privado","31 a 50 personas","CALLE","HACIENDA EL PITILLAL","CALLE","MONTAÑA","AVENIDA","FIDEL VELAZQUEZ","CALZADA","GONZALEZ GALLO","218",,"EDIFICIO SIN NOMBRE","PISO 2",,"D Y G","COLONIA","FRACC HACIENDA EL PITILLAL",,,,"48318","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","075A","019","3221356043","ADMINISTRACIO@CCPCOSTAVALLARTA.ORG","WWW.CCPCOSTAVALLARTA.ORG","Fijo","20.64636995","-105.21375503","2014-12"
"1773508","14067611162000074000000000U7","COLEGIO DE EDUCACION PREOFESIONAL TECNICA DEL ESTADO DE JALISCO PLANTEL PUERTO VALLARTA II 293","SECRETARIA DE EDUCACION PÚBLICA ","611162","Escuelas de educación media superior del sector público","31 a 50 personas","CALLE","JADE","CALLE","NINGUNO","AVENIDA","MEXICO","OTRO (ESPECIFIQUE)","NINGUNO","412",,,,,,"COLONIA","IXTAPA",,,,"48280","14","JALISCO","067","Puerto Vallarta","0028","Ixtapa","3044","001","3222812076","PTOVALLARTALL@CONALEPJALISCO.EDU.MX","WWW.CONALEPJALISCO.MX","Fijo","20.70390936","-105.21561161","2014-12"
"8983896","14067611171000343000000000U7","COLEGIO DOMAN VALLARTA","INSTITUTO EDUCATIVO NEBRIJA SC","611171","Escuelas del sector privado que combinan diversos niveles de educación","11 a 30 personas","CALLE","ALDAMA","CALLE","12 DE OCTUBRE","CALLE","MIRAMAR","CALLE","JOSEFA ORTIZ DE DOMÍNGUEZ","278",,,,,,"COLONIA","COAPINOLE",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0548","008",,"COLEGIODOMANVALLARTA@HOTMAIL.COM",,"Fijo","20.65627864","-105.21402855","2019-11"
"1908766","14067611111000203000000000U9","COLEGIO GABRIELA MISTRAL",,"611111","Escuelas de educación preescolar del sector privado","6 a 10 personas","CALLE","TIJERETA","CALLE","CANDELARIA","CALLE","PAVO REAL","CALLE","GUACAMAYO","314",,,,,,"FRACCIONAMIENTO","LAS ARALIAS",,,,"48328","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0444","018","3222165320","VMVILLANUEVA71@GMAIL.COM","WWW.GABRIELAMISTRAL.PVR.COM","Fijo","20.64115052","-105.22061863","2010-07"
"1778692","14067611121000201001000000U2","COLEGIO INDIRA GANDHI PRIMARIA","COLEGIO INDIRA GANDHI PRIMARIA AC","611121","Escuelas de educación primaria del sector privado","11 a 30 personas","CALLE","RIO GUAYAQUIL","CALLE","COSTA RICA","CALLE","JAMAICA","CALLE","CUBA","505",,,,"0",,"COLONIA","LAZARO CARDENAS",,,,"48330","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0124","013","3222220196",,,"Fijo","20.62331385","-105.22632571","2014-12"
"1928645","14067611121000103000052155M0","COLEGIO JEFFERSON","COLEGIO DE VALLARTA DAVID ALFARO SIQUEIROS AC","611121","Escuelas de educación primaria del sector privado","11 a 30 personas","CALLE","ABASOLO","CALLE","5 DE MAYO","CALLE","INDEPENDENCIA","CALLE","HIDALGO","178",,,,,,"COLONIA","PITILLAL CENTRO",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0073","018","3222258301","COLEGIO.JEFFERSON@HOTMAIL.COM","WWW.COLEGIOJEFFERSONPV.COM","Fijo","20.65219642","-105.22005906","2010-07"
"1778256","14067611171000274000000000U4","COLEGIO JOSE JOAQUIN FERNANDEZ DE LIZARDI",,"611171","Escuelas del sector privado que combinan diversos niveles de educación","31 a 50 personas","AVENIDA","PLAYA GRANDE","CALLE","GOLFO DE MEXICO","CALLE","NINGUNO","CALLE","MAR MUERTO","350",,,,"0",,"CONDOMINIO","LINDA VISTA OCEANO",,,,"48327","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1033","033","3222934003",,"WWW.COLEGIOFERNANDEZDELIZARDI.COM","Fijo","20.64379751","-105.1986002","2014-12"
"6346631","14067611121000083001005737S4","COLEGIO JUANA DE ASBAJE","LICEO RICHTER AC","611121","Escuelas de educación primaria del sector privado","6 a 10 personas","CALLE","YUGOSLAVIA","CALLE","ROMA","CALLE","NIZA","CALLE","PALM SPRINGS","315",,,,"0",,"COLONIA","VERSALLES",,,,"48318","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0302","005",,"CONTADORL@HOTMAIL.COM","WWW.JUANADEASBAJE.COM","Fijo","20.63831742","-105.22929039","2010-07"
"6340723","14067611121000123002005737M8","COLEGIO JUANA DE ASBAJE","LICEO RICHTER AC","611121","Escuelas de educación primaria del sector privado","31 a 50 personas","OTRO (ESPECIFIQUE)","LUCERNA","CALLE","RAFAEL OSUNA","CALLE","BERNA","CALLE","LISBOA","125",,,,"0",,"COLONIA","DIAZ ORDAZ",,,,"48310","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1669","007",,"CONTADORL@HOTMAIL.COM","WWW.JUANADEASBAJE.COM","Fijo","20.63527585","-105.22993274","2010-07"
"1929280","14067611171000073001000000U0","COLEGIO LEONARDO DA VINCI PREESCOLAR",,"611111","Escuelas de educación preescolar del sector privado","11 a 30 personas","CALLE","DURANGO","CALLE","18 DE MARZO","CALLE","21 DE MARZO","CALLE","TAMPICO","671",,,,,,"COLONIA","LA FLORESTA",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2614","006","3222992540",,,"Fijo","20.66320107","-105.21862645","2010-07"
"1775292","14067611121000192001000000U3","COLEGIO LEONARDO DAVINCI PRIMARIA",,"611121","Escuelas de educación primaria del sector privado","11 a 30 personas","CALLE","DURANGO","CALLE","18 DE MARZO","CALLE","21 DE MARZO","CALLE","TAMPICO","671",,,,"2",,"COLONIA","LA FLORESTA",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2614","006",,,,"Fijo","20.66320107","-105.21862645","2010-07"
"1775293","14067611131000042001000000U9","COLEGIO LEONARDO DAVINCI SECUNDARIA",,"611131","Escuelas de educación secundaria general del sector privado","11 a 30 personas","CALLE","DURANGO","CALLE","18 DE MARZO","CALLE","21 DE MARZO","CALLE","TAMPICO","671",,,,"3",,"COLONIA","LA FLORESTA",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2614","006",,,,"Fijo","20.66320107","-105.21862645","2010-07"
"7898388","14067611171000401000000000S3","COLEGIO MEXICANO DE ESTUDIOS INTEGRALES PARA LA SALUD","COLEGIO MEXICANO DE ESTUDIOS INTEGRALES PARA LA SALUD SC","611171","Escuelas del sector privado que combinan diversos niveles de educación","0 a 5 personas","CALLE","VIENA","CALLE","BRASIL","PROLONGACION","COLOMBIA","CALLE","BRASIL","116",,,,,,"COLONIA","LA VENA",,,,"48320","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1673","015","3221460644","COMEINVALLARTA@HOTMAIL.COM",,"Fijo","20.63380228","-105.22405625","2019-11"
"6342440","14067611121000185000000000U7","COLEGIO MÉXICO AMERICANO","EDUCACION QUE BRILLA AC","611171","Escuelas del sector privado que combinan diversos niveles de educación","6 a 10 personas","CALLE","PASEO DE LAS FLORES","CALLE","LAUREL","CALLE","NACOA","AVENIDA","FRANCISCO MEDINA ASCENCIO","290",,,,,,"COLONIA","VILLA LAS FLORES",,,,"48335","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0942","007",,"COLEGIOMEXAME@HOTMAI.COM",,"Fijo","20.67661443","-105.24469002","2010-07"
"1908796","14067611171000022001052224M7","COLEGIO MILLARAY MONTESSORI","COLEGIO BOCCACCIO AC","611171","Escuelas del sector privado que combinan diversos niveles de educación","0 a 5 personas","RETORNO","ALBATROS","CALLE","JILGUERO","CALLE","JILGUERO","CALLE","CISNE","142",,,,,"12","COLONIA","FOVISSSTE 96",,,,"48328","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","171A","013","3222259970","COLEGIOBOCCACCIO@YAHOO.COM.MX",,"Fijo","20.64363351","-105.21790136","2010-07"
"1777444","14067611171000301001052224S5","COLEGIO MILLARAY MONTESSORI","COLEGIO BOCCACCIO AC","611171","Escuelas del sector privado que combinan diversos niveles de educación","11 a 30 personas","RETORNO","ALBATROS","CALLE","JILGUERO","CALLE","JILGUERO","CALLE","CISNE","142",,,,,,"COLONIA","FOVISSSTE 96",,,,"48328","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","171A","013","3222259970","INFO@COLEGIOMILLARAY.COM",,"Fijo","20.64363351","-105.21790136","2014-12"
"8691708","14067611111000302000000000U9","COLEGIO MONTESSORI",,"611111","Escuelas de educación preescolar del sector privado","6 a 10 personas","AVENIDA","DE LAS INDUSTRIAS","CALLE","NINGUNO","CARRETERA","A LAS PALMAS","CALLE","NINGUNO","1325",,,,,,"COLONIA","FRACC BANUS VALLARTA",,,,"48280","14","JALISCO","067","Puerto Vallarta","0028","Ixtapa","1207","001",,,,"Fijo","20.71541526","-105.21972814","2019-11"
"6342135","14067611171000145000000000U6","COLEGIO NIÑOS HEROES AC","COLEGIO NIÑOS HEROES AC","611171","Escuelas del sector privado que combinan diversos niveles de educación","51 a 100 personas","AVENIDA","PASEO DEL MARLÍN","PRIVADA","NINGUNO","CALLE","PEZ VELA","CALLE","AGUA ZARCA","89",,,,"0",,"COLONIA","LAS GAVIOTAS",,,"89","48328","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2309","001",,"CNH_PTO_VTA_JAL@HOTMAIL.COM","WWW.CNHVALLARTA.MX","Fijo","20.63619696","-105.2179084","2011-03"
"8984477","14067611121000212000000000U9","COLEGIO PEDAGOGICO JJ FERNANDEZ DE LIZARDI","COFERLI SC","611121","Escuelas de educación primaria del sector privado","6 a 10 personas","CALLE","JILGUERO","CALLE","CANARIO","CALLE","JILGUERO","CALLE","GOLONDRINA","138",,,,,,"COLONIA","FOVISSSTE 96",,,,"48328","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","171A","002","3222243024",,"WWW.COLEGIOFERNANDEZDELIZARDI.COM","Fijo","20.64299338","-105.21551012","2019-11"
"8983966","14067611171000353000000000U6","COLEGIO PIERRE FAURE PEOPLE",,"611171","Escuelas del sector privado que combinan diversos niveles de educación","11 a 30 personas","OTRO (ESPECIFIQUE)","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO","180",,,,,,"COLONIA","FRACC AEROPUERTO",,,,"48291","14","JALISCO","067","Puerto Vallarta","0031","Las Juntas","1300","027",,"ADMINISTRACION@PIERREFAUREPEOPLE.COM","WWW.PIERREFAUREPV.EDU.MX","Fijo","20.6893369","-105.2482747","2019-11"
"1908797","14067611171000252001000000U0","COLEGIO VALLARTA VYGOTSKY","SERVICIOS DE EDUCACION INTEGRAL VYGOTSKY AC","611171","Escuelas del sector privado que combinan diversos niveles de educación","11 a 30 personas","CALLE","CISNE","CALLE","CARDENAL","CALLE","JILGUERO","CALLE","CANARIO","150",,,,,,"COLONIA","LOS SAUCES",,,,"48328","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","171A","005","3222258813","COLEGIOVALLARTA2010@HOTMAIL.COM",,"Fijo","20.64367246","-105.21727705","2010-07"
"1911406","14067611131000034000000000M2","COLEGIO VANCOUVER","VANCOUVER PRIMARIA Y SECUNDARIA AC","611171","Escuelas del sector privado que combinan diversos niveles de educación","11 a 30 personas","AVENIDA","SANTA MARIA","CALLE","ANDRES SOLER","OTRO (ESPECIFIQUE)","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO","320",,,,,,"COLONIA","LA MODERNA",,,,"48344","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2313","021",,"COLEGIOVANCOUVER_ADMIN@HOTMAIL.COM","WWW.COLEGIOVANCOUVER.COM","Fijo","20.63593527","-105.20657448","2010-07"
"1773580","14067611171000223011000000U1","COLEGIO VASCO DE GAMA",,"611121","Escuelas de educación primaria del sector privado","6 a 10 personas","CALLE","EMILIANO ZAPATA","CALLE","INDEPENDENCIA","CALLE","NIÑOS HEROES","CALLE","FRANCISCO I. MADERO","193",,,,"0",,"COLONIA","IXTAPA CENTRO",,,,"48280","14","JALISCO","067","Puerto Vallarta","0028","Ixtapa","0393","009",,"JARDINVDGAMA@GMAIL.COM",,"Fijo","20.71575555","-105.20446126","2014-12"
"1921662","14067611121000143000000000U6","COLEGIO VASCO DE GAMA",,"611121","Escuelas de educación primaria del sector privado","6 a 10 personas","CALLE","NIÑOS HEROES","CALLE","EMILIANO ZAPATA","CALLE","REFORMA","CALLE","INDEPENDENCIA","166",,,,"0",,"COLONIA","IXTAPA CENTRO",,,,"48280","14","JALISCO","067","Puerto Vallarta","0028","Ixtapa","0393","010","3222812280","VDGAM@HOTMAIL.COM",,"Fijo","20.71593342","-105.20424455","2010-07"
"1908659","14067624411000121010000000U2","COLEGIO VINCENT VAN GOGH",,"611111","Escuelas de educación preescolar del sector privado","11 a 30 personas","CALLE","LUCERNA","CALLE","HAVRE","AVENIDA","FRANCIA","CALLE","MILÁN","135","A",,,,,"COLONIA","VERSALLES",,,,"48310","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1669","011","3222210478","CVINCENTVANGOGH@HOTMAIL.COM",,"Fijo","20.63477314","-105.22915036","2010-07"
"6869902","14067611161000132001008035S5","COLEGIO VIZCAYA DE LAS AMERICAS","PATRONATO CULTURAL VIZCAYA AC","611161","Escuelas de educación media superior del sector privado","51 a 100 personas","CALLE","VIENA","CALLE","HAMBURGO","CALLE","ALDANACA","CALLE","CIRCUNVALACIÓN DEL RÓBALO","243",,,,"0",,"COLONIA","VERSALLES",,,,"48310","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0302","018",,"CONTACTO@UVA.EDU.MX","WWW.UVA.EDU.MX","Fijo","20.63564326","-105.22670301","2019-04"
"1929319","14067611622000014000000000U6","CONSEJO MUNICIPAL DEL DEPORTE DE PUERTO VALLARTA JALISCO","CONSEJO MUNICIPAL DEL DEPORTE DE PUERTO VALLARTA JALISCO ","611622","Escuelas de deporte del sector público","31 a 50 personas","CALLE","PRIMERO DE JUNIO","CALLE","ABASOLO","CALLE","GENARO PADILLA","CALLE","21 DE MARZO","221",,,,,,"COLONIA","EL CALVARIO",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0923","019","3222233344","COMUDEVALLARTA@GMAIL.COM",,"Fijo","20.66033587","-105.21722499","2010-07"
"8773029","14067713943001281000000000U7","DAN SALON ESCUELA DE DANZA",,"611611","Escuelas de arte del sector privado","0 a 5 personas","CALLE","FRANCISCO I. MADERO","CALLE","20 DE NOVIEMBRE","CALLE","INDEPENDENCIA","CALLE","ALDAMA","144","B",,,,,"COLONIA","PITILLAL CENTRO",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0073","027",,,,"Fijo","20.65181649","-105.21658814","2019-11"
"7480522","14067611611000191000000000U5","DANZALE",,"611611","Escuelas de arte del sector privado","0 a 5 personas","AVENIDA","PRISCILIANO SANCHEZ","AVENIDA","UNIVERSO","AVENIDA","UNIVERSO","CALLE","MISMALOYA","519","1","CENTRO Y PLAZA COMERCIAL","PLANTA BAJA","0",,"FRACCIONAMIENTO","VILLA DEL PUERTO","CENTRO Y PLAZA COMERCIAL","CENTRO CITY","14","48315","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2154","004","3221069800",,,"Fijo","20.6551142","-105.23076512","2019-11"
"8979925","14067611611000291000000000U3","DANZERS",,"611611","Escuelas de arte del sector privado","0 a 5 personas","AVENIDA","PRISCILIANO SANCHEZ","AVENIDA","UNIVERSO","AVENIDA","UNIVERSO","CALLE","MISMALOYA","519","1","CENTRO Y PLAZA COMERCIAL","PLANTA BAJA","0",,"FRACCIONAMIENTO","FRACC VILLA DEL SOL","CENTRO Y PLAZA COMERCIAL","CENTRO CITY","19","48315","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2154","004","3221886297",,,"Fijo","20.6551142","-105.23076512","2019-11"
"1911194","14067611611000181000000000U6","DANZIRCO ESCUELA DE ARTES ESCENICAS",,"611611","Escuelas de arte del sector privado","0 a 5 personas","AVENIDA","DE LAS GAVIOTAS","AVENIDA","FRANCISCO VILLA","CALLE","PEZ VELA","AVENIDA","DE LOS TULES","900",,,,,"C","COLONIA","GAVIOTAS",,,,"48328","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2309","033","3222247386",,,"Fijo","20.6360913","-105.22326718","2014-12"
"1774693","14067611698000052011000000U6","DELFINES GEMELOS CENTRO EDUCATIVO DE BUCEO",,"611621","Escuelas de deporte del sector privado","0 a 5 personas","CALLE","POLITECNICO NACIONAL","CALLE","ESCUELA DE AGRICULTURA","CALLE","FACULTAD DE DERECHO","CALLE","COLEGIO VALLARTENSE","107",,,,"0",,"COLONIA","EDUCACION",,,,"48338","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2116","008",,,,"Fijo","20.66015234","-105.23969408","2010-07"
