"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"8140923","14067624112000082000000000U0","CASA DE ASISTENCIA ALIMENTARIA","CASA DE ASISTENCIA ALIMENTARIA ","624112","Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público","6 a 10 personas","AVENIDA","MEXICO","PRIVADA","BAHIA DE TENACATITA","OTRO (ESPECIFIQUE)","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO",,"SN",,,,,"FRACCIONAMIENTO","PARQUE LAS PASMAS",,,,"48291","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2169","014",,,,"Fijo","20.68670872","-105.2264265","2019-11"
"1774255","14067624122000015001000000U9","CASA DE DIA DEL ADULTO MAUOR","DESARROLLO INTEGRAL DE LA FAMILIA DIF ","624122","Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados","11 a 30 personas","CALLE","MILENIUM","AVENIDA","PRISCILIANO SANCHEZ","CALLE","PREPARATORIA","AVENIDA","FRANCISCO MEDINA ASCENCIO","143",,,,,,"COLONIA","LA AURORA",,,,"48338","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1743","001",,,,"Fijo","20.65677215","-105.23693704","2014-12"
"1825807","14067623992000011000000000U5","CASA DE HUESPEDES VILLA DE GUADALUPE",,"623991","Orfanatos y otras residencias de asistencia social del sector privado","0 a 5 personas","CALLE","CUBA","CALLE","REVOLUCION","CALLE","LAZARO CARDENAS","CALLE","ESPAÑA","310",,,,"0",,"COLONIA","VILLA DE GUADALUPE",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0887","012","3222244550",,,"Fijo","20.65057085","-105.20810095","2011-03"
"6499952","14067622112000201000000000U7","CASA DE LA SALUD LOS LLANITOS","SECRETARIA DE SALUD ","622112","Hospitales generales del sector público","0 a 5 personas","CALLE","NINGUNO","CALLE","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO","CALLE","NINGUNO",,"SN",,,,,"LOCALIDAD","EL JORULLO",,,,"48267","14","JALISCO","067","Puerto Vallarta","0078","Los Llanitos","0158","004",,,,"Fijo","20.53913789","-105.13264047","2016-01"
"8984362","14067623111000023000000000U7","CASA DE REHABILITACION CASA SHALOM","SHALOM SHALOM CASA DE REHABILITACION PARA LA CODEPENDENCIA AC","623111","Residencias del sector privado con cuidados de enfermeras para enfermos convalecientes, en rehabilitación, incurables y terminales","11 a 30 personas","AVENIDA","FRANCIA","CALLE","MILAN","CALLE","VIENA","CALLE","HAVRE","167",,,,,,"COLONIA","VERSALLES",,,,"48310","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1669","010","3222242833","FACTURAS.SHALOM@HOTMAIL.COM","WWW.CASASHALOMPVR.ORG","Fijo","20.63611686","-105.2281201","2019-11"
"6493301","14067622112000111010000000U9","CASA DE SALUD","SECRETARÍA DE SALUD JALISCO ","621116","Clínicas de consultorios médicos del sector público","0 a 5 personas","CALLE","LAGUNA DE CATEMACO","CALLE","LAGUNA DE MAYRAN","CALLE","NINGUNO","CALLE","LAGUNA DE MAYRAN",,"SN",,,,,"LOCALIDAD","EL CANTON",,,,"48274","14","JALISCO","067","Puerto Vallarta","0011","El Cantón","0020","001",,,,"Fijo","20.74211583","-105.18026929","2016-01"
"6491315","14067622112000171010000000U3","CASA DE SALUD MISMALOYA","SECRETARÍA DE SALUD JALISCO ","621116","Clínicas de consultorios médicos del sector público","0 a 5 personas","OTRO (ESPECIFIQUE)","NINGUNO","AVENIDA","BARRA DE NAVIDAD","CALLE","12 DE OCTUBRE","CALLE","5 DE MAYO",,"SN",,,,,"LOCALIDAD","MISMALOYA",,,,"48294","14","JALISCO","067","Puerto Vallarta","0008","Mismaloya","0162","005",,,,"Fijo","20.53451506","-105.28815151","2016-01"
"1935722","14067622112000161010000000U4","CASA DE SALUD MOJONERAS","SECRETARÍA DE SALUD PÚBICA ","621112","Consultorios de medicina general del sector público","0 a 5 personas","CALLE","JALISCO","CALLE","ZACATECAS","AVENIDA","MEXICO","CALLE","NAYARIT",,"SN",,,,,"COLONIA","LAS MOJONERAS",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2188","024","3221840346",,,"Fijo","20.68690981","-105.22550392","2014-12"
"8140921","14067931410000482000000000U8","CASA HOGAR FUNDACION EMMANUEL","CASA HOGAR FUNDACION EMMANUEL ","623992","Orfanatos y otras residencias de asistencia social del sector público","6 a 10 personas","CALLE","DURANGO II","CALLE","SINALOA","CALLE","SONORA","CALLE","DURANGO","295",,,,,,"COLONIA","LAS MOJONERAS",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2188","009","3219434165",,,"Fijo","20.68805891","-105.22169135","2019-11"
"1936832","14067623991000033000000000U1","CASA HOGAR MAXIMO CORNEJO QUIROZ",,"623991","Orfanatos y otras residencias de asistencia social del sector privado","11 a 30 personas","PRIVADA","CASA HOGAR","CALLE","FRANCISCO I. MADERO","CALLE","MOJONERAS","AVENIDA","MANUEL LEPE","1100",,,,,,"COLONIA","GUADALUPE VICTORIA",,,,"48317","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2173","011","3222211908",,,"Fijo","20.68714496","-105.23541876","2010-07"
"8984426","14067623311000042000000000U3","CASA TUKARI CASA DE ASISTENCIA PARA ADULTOS DE LA TERCERA EDAD","CASA PALOMA SA DE CV","623311","Asilos y otras residencias del sector privado para el cuidado de ancianos","6 a 10 personas","CALLE","HAMBURGO","CALLE","ESPAÑA","CALLE","PALM SPRINGS","AVENIDA","FRANCIA","151",,,,,,"COLONIA","DIAZ ORDAZ",,,,"48310","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0302","008",,,,"Fijo","20.63793552","-105.22584789","2019-11"
"7614567","14067621113001141000000000U4","CEDINE CLINICA ESPECIALIZADA EN DEABETES",,"621113","Consultorios de medicina especializada del sector privado","0 a 5 personas","CALLE","FRANCISCO VILLA","CALLE","RIO CUZMALA","CALLE","RIO PAPALOAPAN","CALLE","LAGO VICTORIA","1389","C",,,,,"COLONIA","LOS SAUCES",,,,"48313","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2597","038","3222423368",,,"Fijo","20.6435484","-105.22080225","2019-11"
"8984467","14067624191000921000000000U3","CENTRAL MEXICANA DE SERVICIOS GENERALES DE ALCOHOLICOS ANONIMOS","CENTRAL MEXICANA DE SERVICIOS GENERALES DE ALCOHOLICOS ANONIMOS AC","624191","Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones","0 a 5 personas","AVENIDA","FRANCISCO VILLA","CALLE","MORELIA","CALLE","MERIDA","CALLE","RAFAEL OSUNA","517","B",,,,,"COLONIA","VERSALLES",,,,"48310","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0105","018",,,"WWW.AAMEXICO.ORG.MX","Fijo","20.6313989","-105.22658023","2019-11"
"1927984","14067624191000302001000000U6","CENTRAL MEXICANA DE SERVICIOS GENERALES DE ALCOHOLICOS ANONIMOS",,"624191","Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones","11 a 30 personas","CALLE","VICENTE GUERRERO","CALLE","LAZARO CARDENAS","CALLE","REVOLUCION","CALLE","FRANCISCO I. MADERO","330","A",,,,,"COLONIA","PITILLAL CENTRO",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0073","024","3222247573","0IALCOHOLICOSANOMIMOS@HOTMAIL.COM",,"Fijo","20.65364476","-105.21658576","2010-07"
"9201167","14067624191001083000000000S1","CENTRAL MEXICANA DE SERVICIOS GENERALES DE LOS GRUPOS FAMILIARES AL- ANON","CENTRAL MEXICANA DE SERVICIOS GENERALES AC","624191","Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones","11 a 30 personas","CALLE","INDEPENDENCIA","CALLE","ITURBIDE","CALLE","ALTAMIRANO","CALLE","JUÁREZ","262",,,,,,"COLONIA","LOS TUBOS",,,,"48280","14","JALISCO","067","Puerto Vallarta","0028","Ixtapa","0393","023",,,,"Fijo","20.71465924","-105.20266052","2019-11"
"1773576","14067624191000551001000000S8","CENTRAL MEXICANA DE SERVICIOS GENERALES, ALCOHOLICOS ANONIMOS","CENTRAL MEXICANA DE SERVICIOS GENERALES ","624191","Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones","6 a 10 personas","CALLE","INDEPENDENCIA","CALLE","HIDALGO","CALLE","FRANCISCO I. MADERO","CALLE","NIÑOS HÉROES","197","B",,,"0",,"COLONIA","IXTAPA CENTRO",,,,"48280","14","JALISCO","067","Puerto Vallarta","0028","Ixtapa","0393","008",,,,"Fijo","20.71512449","-105.20536266","2014-12"
"1911145","14067621398000211000000000U3","CENTRO ALPHABIOTICO DE PUERTO VALLARTA",,"621398","Otros consultorios del sector privado para el cuidado de la salud","0 a 5 personas","CALLE","LIVERPOOL","CALLE","ALDANACA","CALLE","HAMBURGO","CALLE","BERLÍN","184",,,,,,"COLONIA","VERSALLES",,,,"48310","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1673","018","3222937597","ISIDROEST@GMAIL.COM",,"Fijo","20.63350022","-105.22801907","2010-07"
"1935020","14067624412000103000000000U8","CENTRO ASISTENCIAL DE DESARROLLO INFANTIL","SISTEMA DIF ","624412","Guarderías del sector público","11 a 30 personas","CALLE","HIDALGO","CALLE","FELIPE ÁNGELES","CALLE","ARNULFO GOMEZ","CALLE","MORELOS","129",,,,,,"COLONIA","DE LAS JUNTAS DELEGACION",,,,"48291","14","JALISCO","067","Puerto Vallarta","0031","Las Juntas","1813","021",,"CADIJUNTAS@YAHOO.COM.MX",,"Fijo","20.69868194","-105.23990741","2010-07"
"1776185","14067624412000143000000000U4","CENTRO ASISTENCIAL DE DESARROLLO INFANTIL COAPINOLE","SISTEMA DESARROLLO INTEGRAL DE LA FAMILIA DEL MUNUCIPIO DE PUERTO VALLARTA ","624412","Guarderías del sector público","11 a 30 personas","CALLE","REPUBLICA DEL PERU","CALLE","10 DE MAYO","CALLE","PRIMERO DE JUNIO","CALLE","REPÚBLICA DE ARGENTINA","555",,,,,,"COLONIA","COAPINOLE",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0567","048",,"CADICOAPINOLE@HOTMAIL.COM","WWW.DIFVALLARTA.COM","Fijo","20.65710343","-105.20919525","2014-12"
"8693199","14067624112000091000000000U1","CENTRO COMUNITARIO DIF PUERTO VALLARTA AMOR Y PAZ","DESARROLLO INTEGRAL DE LA FAMILIA ","624112","Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público","0 a 5 personas","CALLE","FRANCISCO MARQUEZ","AVENIDA","PLAYA GRANDE","CALLE","AGUSTIN DE ITURBIDE","CALLE","JUAN ACEVEDO","224",,,,"0",,"COLONIA","INDEPENDENCIA",,,,"48327","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2309","012",,,,"Fijo","20.63957747","-105.20909372","2019-11"
"8983770","14067624211000051000000000U5","CENTRO CULTURAL AYUDEMOS VALLARTA","CENTRO CULTURAL AYUDEMOS VALLARTA ","624211","Servicios de alimentación comunitarios prestados por el sector privado","0 a 5 personas","CALLE","ENCINO","CALLE","AMAPAS","CALLE","HACIENDA MARINA DEL MAR","CALLE","MARINA IXTAPA","135",,,,,,"RESIDENCIAL","VALLARTA 500",,,,"48215","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2154","020",,,,"Fijo","20.65739084","-105.22590718","2019-11"
"1779069","14067624112000034001000000U1","CENTRO CULTURAL RIO CUALE","H AYUNTAMIENTO DE PUERTO VALLARTA ","624112","Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público","11 a 30 personas","CALLE","RIVERA DEL RIO","CALLE","RIVERA DEL RIO","CALLE","ISLA RIO CUALE","CALLE","RIVERA DEL RÍO","437",,,,,"8","COLONIA","EMILIANO ZAPATA",,,,"48300","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0251","053","3222230095",,,"Fijo","20.60626056","-105.23140876","2014-12"
"7500029","14067621331000361000000000U7","CENTRO DE APRENDIZAJE Y PSICOLOGIA PSICAP",,"621331","Consultorios de psicología del sector privado","0 a 5 personas","CALLE","CARDENAL","ANDADOR","JILGUERO","ANDADOR","CONDOR","ANDADOR","ALONDRA","217","A",,,,,"COLONIA","LOS TAMARINDOS",,,,"48282","14","JALISCO","067","Puerto Vallarta","0028","Ixtapa","0798","022",,,,"Fijo","20.71666832","-105.21473324","2019-11"
"1910689","14067624412000072000000000U5","CENTRO DE ASISTENCIAL DE DESARROLLO INFANTIL CENTRO DIF","CENTRO DE ASISTENCIA DE DESARROLLO INFANTIL CENTRO DIF ","624412","Guarderías del sector público","11 a 30 personas","CALLE","JESUS LANGARICA","CALLE","COLOMBIA","CALLE","PERU","CALLE","ARGENTINA","201",,,,,,"COLONIA","5 DE DICIEMBRE",,,,"48350","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0213","034",,,,"Fijo","20.61438883","-105.23161911","2010-07"
"7480483","14067621332000012000000000U4","CENTRO DE ATENCION ESPECIALIZADA EN TERAPIA","DIF ","621332","Consultorios de psicología del sector público","6 a 10 personas","CALLE","MILENIUM","AVENIDA","PRISCILIANO SANCHEZ","CALLE","PREPARATORIA","AVENIDA","FRANCISCO MEDINA ASCENCIO","143",,,,,,"COLONIA","LA AURORA",,,,"48338","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1743","001",,,,"Fijo","20.65677215","-105.23693704","2019-11"
"1929955","14067623311000024001000000U1","CENTRO DE ATENCION INTEGRAL AL ADULTO MAYOR","CENTRO DE ATENCION INTEGRAL AL ADULTO MAYOR ","623312","Asilos y otras residencias del sector público para el cuidado de ancianos","31 a 50 personas","CALLE","21 DE MARZO","CALLE","BOLIVIA","CALLE","21 DE MARZO","CALLE","PABLO FRANCO",,"SN",,,,,"COLONIA","COAPINOLE",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2281","012","3222247946",,,"Fijo","20.658464","-105.20680323","2010-07"
"1932786","14067623222000012001000000U5","CENTRO DE ATENCIÓN PRIMARIA EN ADICCIONES C.A.P.A.","SECRETARÍA DE SALUD ","623222","Residencias del sector público para el cuidado de personas con problemas de trastorno mental y adicción","11 a 30 personas","CALLE","AZALEA","CALLE","JALISCO","CALLE","COLIMA","CALLE","GAVIOTA",,"SN",,,,,"COLONIA","24 DE FEBRERO",,,,"48280","14","JALISCO","067","Puerto Vallarta","0028","Ixtapa","0603","037","3222816699",,,"Fijo","20.71230825","-105.21306119","2014-12"
"7897871","14067621331000451000000000U6","CENTRO DE ATENCION PSICOLOGICA INTEGRAL CAPIP",,"621331","Consultorios de psicología del sector privado","0 a 5 personas","CALLE","POLITECNICO NACIONAL","AVENIDA","FRANCISCO MEDINA ASCENCIO","CALLE","FACULTAD DE DERECHO","CALLE","PREPARATORIA","78",,"EDIFICIO SIN NOMBRE","PISO 2",,,"COLONIA","EDUCACION","EDIFICIO COMERCIAL Y DE SERVICIOS","EDIFICIO VELERO","203","48338","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1743","028",,,,"Fijo","20.65921031","-105.24089009","2019-11"
"8379660","14067621331000481000000000U3","CENTRO DE ATENCION PSICOLOGICA INTEGRAL CAPIP",,"621331","Consultorios de psicología del sector privado","0 a 5 personas","CALLE","POLITECNICO NACIONAL","AVENIDA","FRANCISCO MEDINA ASCENCIO","CALLE","FACULTAD DE DERECHO","CALLE","PREPARATORIA","78",,"EDIFICIO SIN NOMBRE","PISO 2",,,"COLONIA","EDUCACION","EDIFICIO COMERCIAL Y DE SERVICIOS","EDIFICIO VELERO","203","48338","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1743","028","3221818640",,,"Fijo","20.65921031","-105.24089009","2019-11"
"7897832","14067621331000441000000000U7","CENTRO DE ATENCION PSICOLOGICA INTEGRAL CAPIP",,"621331","Consultorios de psicología del sector privado","0 a 5 personas","CALLE","POLITECNICO NACIONAL","AVENIDA","FRANCISCO MEDINA ASCENCIO","CALLE","FACULTAD DE DERECHO","CALLE","PREPARATORIA","78",,"EDIFICIO SIN NOMBRE","PISO 2",,,"COLONIA","EDUCACION","EDIFICIO COMERCIAL Y DE SERVICIOS","EDIFICIO VELERO","203","48338","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1743","028",,,,"Fijo","20.65921031","-105.24089009","2019-11"
"7897872","14067621331000461000000000U5","CENTRO DE ATENCION PSICOLOGICA INTETRAL CAPIP",,"621331","Consultorios de psicología del sector privado","0 a 5 personas","CALLE","POLITECNICO NACIONAL","AVENIDA","FRANCISCO MEDINA ASCENCIO","CALLE","FACULTAD DE DERECHO","CALLE","PREPARATORIA","78",,"EDIFICIO SIN NOMBRE","PISO 2",,,"COLONIA","EDUCACION","EDIFICIO COMERCIAL Y DE SERVICIOS","EDIFICIO VELERO","203","48338","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1743","028",,,,"Fijo","20.65921031","-105.24089009","2019-11"
"1774607","14067624211000031000000000U7","CENTRO DE ATENCIÓN Y SERVICIO CAS",,"624211","Servicios de alimentación comunitarios prestados por el sector privado","0 a 5 personas","CALLE","ROSA MORADA","CALLE","PINO","CALLE","AMAPAS","CALLE","MARINA IXTAPA","776",,,,,,"COLONIA","FRACC VALLARTA 500",,,,"48315","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2154","031",,,,"Fijo","20.6593206","-105.22622842","2014-12"
"1774172","14067621398000291000000000U5","CENTRO DE BIOMAGNETISMO",,"621398","Otros consultorios del sector privado para el cuidado de la salud","0 a 5 personas","CALLE","OCEANO PACIFICO PONIENTE","CALLE","MAR BLANCO","CALLE","MAR EGEO","CALLE","OCÉANO ÍNDICO","252","A",,,,,"COLONIA","PALMAR DE ARAMARA",,,,"48314","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","082A","024","3221479569",,,"Fijo","20.65329422","-105.23591079","2014-12"
"1778912","14067624312000024001000000U8","CENTRO DE CAPACITACION PARA EL TRABAJO INDUSTRIAL","SECRETARÍA DE EDUCACIÓN PÚBLICA ","624312","Servicios de capacitación para el trabajo prestados por el sector público para personas desempleadas, subempleadas o discapacitadas","6 a 10 personas","CALLE","JUAREZ","CALLE","ZARAGOZA","CALLE","GUERRERO","CALLE","HIDALGO","284",,,,"300",,"COLONIA","PUERTO VALLARTA CENTRO",,,,"48300","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0247","032",,,,"Fijo","20.60810748","-105.23547873","2014-12"
"1912669","14067621211000071000000000U6","CENTRO DE CUIDADOS ODONTOLOGICOS",,"621211","Consultorios dentales del sector privado","0 a 5 personas","AVENIDA","EMILIANO ZAPATA","CALLE","FRANCISCO MARQUEZ","CALLE","ALVARO OBREGON","CALLE","AGUSTÍN MELGAR","339",,,,,,"COLONIA","VALENTIN GOMEZ FARIAS",,,,"48320","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0849","009","3222259962","SAC_ANAYA@YAHOO.COM.MX",,"Fijo","20.62939558","-105.22479993","2010-07"
"1775005","14067624199000021000000000U5","CENTRO DE DESARROLLO COMUNITARIO","H AYUNTAMIENTO DE PUERTO VALLARTA ","624199","Otros servicios de orientación y trabajo social prestados por el sector público","0 a 5 personas","CALLE","YUCATAN","CALLE","CHIAPAS","CALLE","CAMPECHE","CALLE","NAYARIT","581",,,,,,"COLONIA","MOJONERAS",,,,"48292","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1476","006",,,,"Fijo","20.68620645","-105.21871369","2014-12"
"8983469","14067624112000051000000000U5","CENTRO DE DESARROLLO COMUNITARIO IXTAPA","SECRETARIA DE DESARROLLO AGRARIO TERRITORIAL Y URBANO DEL ESTADO DE JALISCO ","624112","Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público","0 a 5 personas","CALLE","MANGO","CALLE","JALISCO","CALLE","JOSE GUADALUPE ZUNO","CALLE","GAVIOTA",,"SN",,,,,"COLONIA","PRIMERO DE MAYO",,,,"48280","14","JALISCO","067","Puerto Vallarta","0028","Ixtapa","0603","032",,,,"Fijo","20.71114282","-105.21456421","2019-11"
"7565859","14067624199000071000000000U0","CENTRO DE DESARROLLO COMUNITARIO SAN ESTEBAN","SECRETARIA DE DESARROLLO AGRARIO TERRITORIAL Y URBANO ","624199","Otros servicios de orientación y trabajo social prestados por el sector público","0 a 5 personas","CALLE","JAPON","CALLE","20 DE NOVIEMBRE","CALLE","INDEPENDENCIA","OTRO (ESPECIFIQUE)","NINGUNO",,"SN",,,,,"COLONIA","VILLA DE GUADALUPE",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0891","048",,,,"Fijo","20.64757414","-105.20436912","2019-11"
"1660277","14067621511000151000000000U9","CENTRO DE INMUNOTERAPIA ADOPTIVA S DE RL DE CV","CENTRO DE INMUNOTERAPIA ADOPTIVA S DE RL DE CV","621511","Laboratorios médicos y de diagnóstico del sector privado","0 a 5 personas","AVENIDA","FRANCISCO MEDINA ASCENCIO","CALLE","CAMINO VIEJO ARAMARA","CALLE","PASEO DEL SOL","CALLE","OCÉANO PACÍFICO PONIENTE","2760",,"SEGUNDO PISO",,"0",,"COLONIA","PALMAR DE ARAMARA",,,,"48314","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0834","017",,"BIOMEDICALBS@HOTMAIL.COM",,"Fijo","20.65219347","-105.24044875","2013 07"
"6206960","14067623211000012001000000U8","CENTRO DE INTEGRACION A LA VIDA","FUNDACION ASISTENCIAL PARA PERSONAS CON SINDROME DE DOWN AC","623211","Residencias del sector privado para el cuidado de personas con problemas de retardo mental","11 a 30 personas","CALLE","TORDO","CALLE","PALOMA","CALLE","TIJERETA","CALLE","CALANDRIA","158",,,,,,"FRACCIONAMIENTO","LAS ARALIAS",,,,"48328","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0444","045","3222249577","DOWN-PV@HOTMAIL.COM","WWW.DOWNVALLARTA.COM","Fijo","20.64165062","-105.21858755","2010-07"
"1909409","14067621211000771000000000U1","CENTRO DE ODONTOLOGIA Y ORTODNCIA INFANTIL",,"621211","Consultorios dentales del sector privado","0 a 5 personas","CALLE","BRASIL","CALLE","SAN SALVADOR","CALLE","GUATEMALA","CALLE","COLOMBIA","1377",,,,,,"COLONIA","5 DE DICIEMBRE",,,,"48350","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0181","015",,,,"Fijo","20.62106343","-105.22907206","2010-07"
"1777386","14067621331000141000000000U3","CENTRO DE PSICOLOGIA","INSTITUTO PARA EL DESARROLLO ARMONICO DEL SER HUMANO AC","621331","Consultorios de psicología del sector privado","0 a 5 personas","CALLE","FRANCISCO VILLA","CALLE","GOLONDRINA","CALLE","ALONDRA","CALLE","FLAMINGOS","1404",,,,,,"COLONIA","FRACCIONAMIENTO LOS MANGOS",,,,"48328","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","171A","021",,"AUTOTRANSFOMACION@GMAIL.COM",,"Fijo","20.6433171","-105.22063902","2014-12"
"1912639","14067621331000171000000000U0","CENTRO DE PSICOLOGIA ESPECIALIZADA",,"621331","Consultorios de psicología del sector privado","0 a 5 personas","CALLE","HEROES DE LA PATRIA","ANDADOR","HEROES DE LA PATRIA","CALLE","BENEMERITO DE LAS AMERICAS","CALLE","LA MERCED","202","A",,,,,"COLONIA","BARRIO SANTA MARIA",,,,"48320","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0849","011","3222256117","PSICOLOGIA.ES@HOTMAIL.COM",,"Fijo","20.63044115","-105.22298424","2010-07"
